IACO,IATA,NOMBRE,CIUDAD INGLES,CIUDAD ESPANOL,PAIS INGLES,PAIS ESPAÑOL,GRADOS LONGITUD,GRADOS LATITUD,ALTITUD,NULL
SLAP,APB,APOLO,APOLO,APOLO,BOLIVIA,BOLIVIA,68.411,-14.739,4642,1414.88
SLAQ,,,AIQUILE,Aiquile,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLAS,,ASCENSION DE GUARAYOS,ASCENSION DE GUARAYOS,Ascensión de Guarayos,BOLIVIA,BOLIVIA,63.092,-15.719,810,246.89
SLAU,,,SAN AURELIO,SAN AURELIO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLAV,,,AVICAYA,AVICAYA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLAX,,,AY-LURI,AY-Luri,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLBC,,,BOCA CHAPARE,BOCA CHAPARE,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLBF,,,BLANCA FLOR,BLANCA FLOR,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLBH,,,BUENA HORA,BUENA HORA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLBJ,BJO,BERMEJO,BERMEJO,BERMEJO,BOLIVIA,BOLIVIA,64.315,-22.769,1250,381.0
SLBN,,,BELLA UNION,BELLA UNIÓN,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLBU,,,BAURES,Baures,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLBV,,,VILLA VISTA,VILLA VISTA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLBW,,,BUENA VISTA,BUENA VISTA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLBY,,,BOYUIBE,Boyuibe,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLCA,CAM,CAMIRI,CAMIRI,Camiri,BOLIVIA,BOLIVIA,63.527,-20.007,2618,797.97
SLCB,CBB,JORGE WILSTERMAN,COCHABAMBA,COCHABAMBA,BOLIVIA,BOLIVIA,66.177,-17.421,8360,2548.13
SLCC,,,COPACABANA,COPACABANA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLCG,,,CHARAGUA,Charagua,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLCH,,CHIMORE,CHAPACURA,CHAPACURA,BOLIVIA,BOLIVIA,65.141,-16.99,1000,304.8
SLCI,,,CLARA RIOS,CLARA RIOS,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLCJ,,,CAVIAS,CAVIAS,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLCL,,,COLLPANI,Collpani,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLCM,,,CAMIARE,CAMIARE,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLCN,,CHARANA,CHARANA,Charaña,BOLIVIA,BOLIVIA,69.434,-17.594,13320,4059.94
SLCO,CIJ,CAPITAN ANIBAL ARAB,COBIJA,Cobija,BOLIVIA,BOLIVIA,68.783,-11.04,889,270.97
SLCP,CEP,CONCEPCION,CONCEPTION,CONCEPCIÓN,BOLIVIA,BOLIVIA,62.026,-16.143,1631,497.13
SLCQ,,,COPAQUILLA,Copaquilla,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLCR,,,COMARAPA,Comarapa,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLCS,,,CERDAS,CERDAS,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLCT,,,CHORETI,Choreti,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLCV,,,CAVINAS,CAVINAS,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLCY,,,COLLPA,Collpa,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLCZ,SRZ,,SANTA CRUZ,SANTA CRUZ,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLDN,,,EL DESENGANO,El Desengaño,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLDP,,,LOMA DEL PORVENIR,LOMA DEL PORVENIR,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLEC,,,EL CAIRO,EL CAIRO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLED,,,EL DORADO,EL DORADO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLEF,,,EL TRIUNFO,EL TRIUNFO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLEJ,,,EL JOVI,EL JOVI,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLEL,,,EL ROSEDA,EL Rosedá,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLEO,,,EL PARAISO,EL PARAISO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLEP,,,EL PERU,EL PERÚ,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLES,,,ESPIRITU,ESPIRITU,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLEU,,,EUCALIPTOS,Eucaliptos,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLEV,,,EL SALVADOR,EL SALVADOR,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLEZ,,,LA ESPERANZA,LA ESPERANZA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLFA,,,FATIMA,FATIMA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLGJ,,,GUADALAJARA,GUADALAJARA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLGY,GYA,CAP DE AV EMILIO BELTRAN,GUAYARAMERIN,Guayaramerín,BOLIVIA,BOLIVIA,65.346,-10.822,427,130.15
SLHJ,,,HUACARAJE,HUACARAJE,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLHN,,,CHANE BEDOYA,CHANE BEDOYA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLHT,,,COLCOLQUECHACA,COLCOLQUECHACA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLHU,,,HUACHI,Huachi,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLHY,,,CAQUIAVIRI,Caquiaviri,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLIC,,,COROICO,COROICO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLIG,,,INGLATERRA,INGLATERRA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLIH,,,SAMAIHUATE,SAMAIHUATE,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLIJ,,,INIGUAZU,Iñiguazu,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLIR,,,IBORI,IBORI,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLIT,,,ITAGUAZURENDA,ITAGUAZURENDA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLIV,,,ISLA VERDE,ISLA VERDE,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLIX,,,IXIAMAS,Ixiamas,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLIZ,,,IZOZOG,Izozog,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLJD,,,EL JORDAN,EL PERU,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLJE,,,SAN JOSE,SAN JOSE,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLJM,,,SAN JUAN DE FRIBAL,SAN JUAN DE FRIBAL,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLJN,,,SAN JUAN,SAN JUAN,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLJO,SJB,SAN JOAQUIN,SAN JOAQUIN,SAN JOAQUIN,BOLIVIA,BOLIVIA,64.662,-13.053,459,139.9
SLJT,,,SANTA JUANITA,SANTA JUANITA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLJV,,,SAN JAVIER,SAN JAVIER,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLKQ,,,SAN MIGUEL,SAN MIGUEL,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLKY,,,PUERTO YUCA,PUERTO YUCA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLLA,,,LA ASUNTA,La Asunta,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLLC,,,LA CHINA,LA CHINA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLLE,,,LA ELE,LA ELE,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLLI,,,LA INDIA,LA INDIA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLLJ,,,LAJA,LAJA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLLL,,,LAGUNA LOA,LAGUNA LOA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLLP,LPB,EL ALTO INTERNATIONAL,LA PAZ,LA PAZ,BOLIVIA,BOLIVIA,68.192,-16.513,13313,4057.8
SLLT,,,LOS TAJIBOS,Los Tajibos,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLLU,,,SAN LORENZO,SAN LORENZO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLLV,,,LA SELVA,LA SELVA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLLZ,,,SAN LORENZO,SAN LORENZO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLMD,,,MADIDI,MADIDI,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLMG,MGD,MAGDALENA,MAGDALENA,MAGDALENA,BOLIVIA,BOLIVIA,64.063,-13.254,463,141.12
SLML,,,LA MADRE,LA MADRE,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLMP,,,MAPIRI,Mapiri,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLMR,,,MEMORE,MEMORE,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLMV,,,MONTE VERDE,MONTE VERDE,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLMW,,,MATEGUA,MATEGUA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLMX,,,MONOS ARANA,MONOS ARANA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLNE,,,NUEVA ERA,NUEVA ERA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLNO,,,NUEVO MUNDO,NUEVO MUNDO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLNP,,,NUEVA ESPERANZA,NUEVA ESPERANZA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLNQ,,,NUEVA ESPERANZA,NUEVA ESPERANZA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLNV,,,NIEVE,NIEVE,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLOI,,,ORIALSA,ORIALSA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLOR,,JUAN MENDOZA,ORURO,ORURO,BOLIVIA,BOLIVIA,67.076,-17.963,12146,3702.1
SLOT,,,SINAOTA,SINAOTA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLPM,,,PALMIRA,PALMIRA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLPO,POI,CAPITAN NICOLAS ROJAS,POTOSI,POTOSI,BOLIVIA,BOLIVIA,65.724,-19.543,12913,3935.88
SLPP,,,PARAPARAU,PARAPARAU,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLPR,,,PUERTO RICO,PUERTO RICO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLPS,PSZ,CAP DE AV SALVADOR OGAYA G,PUERTO SUAREZ,PUERTO SUAREZ,BOLIVIA,BOLIVIA,57.821,-18.975,440,134.11
SLPT,,,PETA,PETA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLPU,,,PUCHUNI,Puchuni,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLPV,,,PUERTO VILA-ROEL,PUERTO VILA-Roel,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLQY,,,CURICHI,CURICHI,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLRA,,SAN RAMON,SAN RAMON,SAN RAMON,BOLIVIA,BOLIVIA,64.605,-13.264,459,139.9
SLRB,,ROBORE,ROBORE,Roboré,BOLIVIA,BOLIVIA,59.766,-18.328,909,277.06
SLRE,,,EL REMATE,EL REMATE,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLRH,,,RANCHO ALEGRE,RANCHO ALEGRE,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLRI,RIB,CAP DE AV SELIN ZEITUN LOPEZ,RIBERALTA,Riberalta,BOLIVIA,BOLIVIA,66.073,-11.01,463,141.12
SLRP,,,ROSAPATA,Rosapata,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLRQ,RBQ,RURRENABAQUE,RURRENABAQUE,RURRENABAQUE,BOLIVIA,BOLIVIA,67.501,-14.428,666,203.0
SLRR,,,RETIRO,RETIRO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLRS,,,RIO SECO,RIO SECO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLRT,,,SANTA RITA,SANTA RITA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLRX,,,SAN RAMON DE SENAC,SAN RAMON DE SENAC,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLRY,,REYES,REYES,REYES,BOLIVIA,BOLIVIA,67.354,-14.306,600,182.88
SLSA,,SANTA ANA DEL YACUMA,SANTA ANA,SANTA ANA,BOLIVIA,BOLIVIA,65.435,-13.762,472,143.87
SLSB,SRJ,CAPITAN GERMAN QUIROGA G,SAN BORJA,SAN BORJA,BOLIVIA,BOLIVIA,66.738,-14.858,636,193.85
SLSC,,,SANTA CLARA,SANTA CLARA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLSD,,,SAN CARLOS GURTIERREZ,SAN CARLOS GURTIERREZ,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLSF,,,SAN FRANCISCO,SAN FRANCISCO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLSG,,,SIPUATI,SIPUATI,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLSH,,,SANTA ANA,SANTA ANA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLSI,,CAP AV JUAN COCHAMANIDIS SAUCEDO,SAN IGNACIO DE VELASCO,SAN IGNACIO DE VELASCO,BOLIVIA,BOLIVIA,60.963,-16.384,1355,413.0
SLSJ,,,SALINAS,SALINAS,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLSL,,,SANTA LUCIA,SANTA LUCIA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLSM,,SAN IGNACIO DE MOXOS,SAN IGNACIO DE MOXOS,San Ignacio de Moxos,BOLIVIA,BOLIVIA,65.634,-14.966,525,160.02
SLSN,,,SANANDITA,Sanandita,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLSQ,,,SAAHAQUI,SAAHAQUI,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLSR,,,SANTA ROSA DE YACUMA,SANTA ROSA DE Yacuma,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLSS,,,SASASAMA,SASASAMA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLST,,,SAN ANTONIO,SAN ANTONIO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLSU,SRE,JUANA AZURDUY DE PADILLA,SUCRE,SUCRE,BOLIVIA,BOLIVIA,65.289,-19.007,9528,2904.13
SLSW,,,SANTA BARBARA,SANTA BARBARA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLTE,,,TEOPONTE,Teoponte,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLTF,,,SAN TELMO,SAN TELMO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLTG,,,SANTIAGO,SANTIAGO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLTH,,,TUMICHUCUA,TUMICHUCUA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLTI,,SAN MATIAS,SAN MATHIAS,SAN MATHIAS,BOLIVIA,BOLIVIA,58.402,-16.339,407,124.05
SLTJ,TJA,CAPITAN ORIEL LEA PLAZA,TARIJA,TARIJA,BOLIVIA,BOLIVIA,64.701,-21.556,6084,1854.4
SLTP,,,TIPUANI,Tipuani,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLTR,TDD,TTE AV JORGE HENRICH ARAUZ,TRINIDAD,TRINIDAD,BOLIVIA,BOLIVIA,64.918,-14.819,509,155.14
SLTS,,,TODOS SANTOS,TODOS SANTOS,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLTT,,,TOTAL BOLIVIA,TOTAL BOLIVIA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLTU,,,TUCAVACA,Tucavaca,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLTY,,,TIGUIPA,TIGUIPA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLTZ,,,TUPIZA,TUPIZA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLUC,,,UNICA,UNICA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLUV,,,UVAS VERDES,UVAS VERDES,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLUY,,,UYUNI,UYUNI,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLVA,,,VILLA AROMA,VILLA AROMA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLVD,,,COVENDO,Covendo,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLVE,,,VENECIA,VENECIA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLVG,,,VALLE GRANDE,VALLE GRANDE,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLVI,,,CARANAVI,Caranavi,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLVM,,,VILLA MONTES,VILLA MONTES,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLVN,,,VALENCIA,VALENCIA,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLVR,VVI,VIRU VIRU INTERNATIONAL,SANTA CRUZ,SANTA CRUZ,BOLIVIA,BOLIVIA,63.135,-17.645,1224,373.08
SLWA,,,SANTA ROSA DE ABUNA,SANTA ROSA DE Abuna,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLWD,,,SEIS DE AGOSTO,SEIS DE AGOSTO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLYA,BYC,,YACUIBA,Yacuiba,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLYB,,,EL BATO,El Bato,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLYP,,,MUYUPAMPA,Muyupampa,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLYY,,,SAN YO YO,SAN YO YO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLZB,,,SAN PEDRO,SAN PEDRO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLZF,,,SAN FRANCISCO,SAN FRANCISCO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLZG,,,SAN AGUSTIN,SAN AGUSTIN,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLZJ,,,SAN PEDRO,SAN PEDRO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLZK,,,SAN LUCAS,SAN LUCAS,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLZR,,,SAN RAFAEL,SAN RAFAEL,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SLZX,,,SAN PEDRO,SAN PEDRO,BOLIVIA,BOLIVIA,0.0,0.0,0,0.0
SMCI,,,COEROENI,COEROENI,SURINAM,SURINAM,0.0,0.0,0,0.0
SMCO,,,CORONIE,Coronie,SURINAM,SURINAM,0.0,0.0,0,0.0
SMDA,,,DRIETABBETJE,DRIETABBETJE,SURINAM,SURINAM,0.0,0.0,0,0.0
SMJP,PBM,JOHAN A PENGEL INTERNATIONAL,ZANDERY,ZANDERY,SURINAM,SURINAM,55.188,5.453,59,17.98
SMKA,,,KABALEBO,KABALEBO,SURINAM,SURINAM,0.0,0.0,0,0.0
SMKE,,,KAYSER,KAYSER,SURINAM,SURINAM,0.0,0.0,0,0.0
SMNI,,,NEW NICKERIE,NUEVA Nickerie,SURINAM,SURINAM,0.0,0.0,0,0.0
SMSM,,,KWAMALASOEMOETOE,KWAMALASOEMOETOE,SURINAM,SURINAM,0.0,0.0,0,0.0
SMTB,,,TAFELBERG,Tafelberg,SURINAM,SURINAM,0.0,0.0,0,0.0
SMWA,,,WAGENINGEN,WAGENINGEN,SURINAM,SURINAM,0.0,0.0,0,0.0
SMZO,ORG,ZORG EN HOOP,PARAMARIBO,PARAMARIBO,SURINAM,SURINAM,55.191,5.811,10,3.05
SOCA,CAY,ROCHAMBEAU,CAYENNE,CAYENNE,FRENCH GUYANA,GUYANA FRANCESA,52.36,4.82,26,7.93
SOML,,,MALIN,MALIN,PERU,PERÚ,0.0,0.0,0,0.0
SOOG,,ST GEORGES DE L OYAPOCK,ST.-GEORGES OYAPOCK,ST.-GEORGES Oyapock,FRENCH GUYANA,GUYANA FRANCESA,51.804,3.898,46,14.02
SOOM,,,ST.-LAURENT-DU MARONI,Saint-Laurent-du Maroni,FRENCH GUYANA,GUYANA FRANCESA,0.0,0.0,0,0.0
SOOR,,,REGINA,REGINA,FRENCH GUYANA,GUYANA FRANCESA,0.0,0.0,0,0.0
SOOS,,,SAUL,SAUL,FRENCH GUYANA,GUYANA FRANCESA,0.0,0.0,0,0.0
SOOY,,,SINNAMARY,SINNAMARY,FRENCH GUYANA,GUYANA FRANCESA,0.0,0.0,0,0.0
SPAA,,,CARAZ,CARAZ,PERU,PERÚ,0.0,0.0,0,0.0
SPAB,,,HUANCABAMBA,Huancabamba,PERU,PERÚ,0.0,0.0,0,0.0
SPAC,,CIRO ALEGRIA,CIRO ALEGRIA,CIRO ALEGRIA,PERU,PERÚ,77.941,-4.608,550,167.64
SPAG,,,AGUAYTA,AGUAYTA,PERU,PERÚ,0.0,0.0,0,0.0
SPAI,,,URPAY,Urpay,PERU,PERÚ,0.0,0.0,0,0.0
SPAL,,,ALAO,Alao,PERU,PERÚ,0.0,0.0,0,0.0
SPAM,,,CAMANA,Camaná,PERU,PERÚ,0.0,0.0,0,0.0
SPAN,,,SULLANA,Sullana,PERU,PERÚ,0.0,0.0,0,0.0
SPAO,,,SAN JUAN APOSENTO,SAN JUAN Aposento,PERU,PERÚ,0.0,0.0,0,0.0
SPAP,,,PICOTA,PICOTA,PERU,PERÚ,0.0,0.0,0,0.0
SPAR,,,ALERTA,ALERTA,PERU,PERÚ,0.0,0.0,0,0.0
SPAS,,ANDOAS,ANDOAS,Andoas,PERU,PERÚ,76.466,-2.795,754,229.82
SPAT,,,AGUAS CALIENTES,AGUAS CALIENTES,PERU,PERÚ,0.0,0.0,0,0.0
SPAY,,ATALAYA,ATALAYA,ATALAYA,PERU,PERÚ,73.766,-10.729,1900,579.12
SPBA,,,BARRANCA,Barranca,PERU,PERÚ,0.0,0.0,0,0.0
SPBB,,MOYOBAMBA,MOYOBAMBA,MOYOBAMBA,PERU,PERÚ,76.988,-6.019,275,83.82
SPBC,,CABALLOCOCHA,CABALLOCOCHA,Caballococha,PERU,PERÚ,70.508,-3.917,328,99.97
SPBL,,,BELLAVISTA,BELLAVISTA,PERU,PERÚ,0.0,0.0,0,0.0
SPBR,,IBERIA,IBERIA,IBERIA,PERU,PERÚ,69.489,-11.411,75,22.86
SPBS,,,JEBEROS,Jeberos,PERU,PERÚ,0.0,0.0,0,0.0
SPBU,,,VISTA BREAU,VISTA Bréau,PERU,PERÚ,0.0,0.0,0,0.0
SPBY,,,BAYOVAR,BAYOVAR,PERU,PERÚ,0.0,0.0,0,0.0
SPCA,,,BARRACA,BARRACA,PERU,PERÚ,0.0,0.0,0,0.0
SPCB,,,AGUAS BLANCAS,AGUAS BLANCAS,PERU,PERÚ,0.0,0.0,0,0.0
SPCC,,,CIUDAD CONSTRUCTION,CIUDAD DE CONSTRUCCIÓN,PERU,PERÚ,0.0,0.0,0,0.0
SPCG,,,CASA GRANDE,CASA GRANDE,PERU,PERÚ,0.0,0.0,0,0.0
SPCH,,,TOCACHE,Tocache,PERU,PERÚ,0.0,0.0,0,0.0
SPCL,PCL,CAP FAP DAVID AVENZUR RENGIFO,PUCALLPA,PUCALLPA,PERU,PERÚ,74.574,-8.378,513,156.36
SPCM,,,CONTAMANA,Contamana,PERU,PERÚ,0.0,0.0,0,0.0
SPCN,,,CUNO-CUNO,CUNO CUNO-,PERU,PERÚ,0.0,0.0,0,0.0
SPCP,,,PUCACACA,Pucacaca,PERU,PERÚ,0.0,0.0,0,0.0
SPCR,,,ACARI,ACARI,PERU,PERÚ,0.0,0.0,0,0.0
SPCS,,,SAUCE,SALSA,PERU,PERÚ,0.0,0.0,0,0.0
SPCT,,,CHOTA,CHOTA,PERU,PERÚ,0.0,0.0,0,0.0
SPCU,,,CUTIDIMERI,CUTIDIMERI,PERU,PERÚ,0.0,0.0,0,0.0
SPCV,,,CUTIVIRENI,Cutivireni,PERU,PERÚ,0.0,0.0,0,0.0
SPDO,,,MOLLENDO,Mollendo,PERU,PERÚ,0.0,0.0,0,0.0
SPEB,,,PEBAS,Pebas,PERU,PERÚ,0.0,0.0,0,0.0
SPEN,,,ISCOZACIN,Iscozacín,PERU,PERÚ,0.0,0.0,0,0.0
SPEO,CHM,TENIENTE FAP JAIME A DE MONTR MORALES,CHIMBOTE,Chimbote,PERU,PERÚ,78.524,-9.151,70,21.34
SPEP,,PUERTO ESPERANZA,PUERTO ESPERANZA,PUERTO ESPERANZA,PERU,PERÚ,70.706,-9.768,725,220.98
SPEQ,,CESAR TORQUE PODESTA,MOQUEGUA,MOQUEGUA,PERU,PERÚ,70.931,-17.179,4480,1365.5
SPEV,,,ELVALOR,ELVALOR,PERU,PERÚ,0.0,0.0,0,0.0
SPEZ,,,PUERTO BERMUDEZ,PUERTO BERMUDEZ,PERU,PERÚ,0.0,0.0,0,0.0
SPFA,,,FAUSA,Fausa,PERU,PERÚ,0.0,0.0,0,0.0
SPFL,,,FUNDO FLOR,FUNDO FLOR,PERU,PERÚ,0.0,0.0,0,0.0
SPGM,TGI,TINGO MARIA,TINGO MARIA,TINGO MARIA,PERU,PERÚ,76.006,-9.29,2010,612.65
SPGS,,,LAGUNAS,LAGUNAS,PERU,PERÚ,0.0,0.0,0,0.0
SPGT,,,PUERTO VICTORIA,PUERTO VICTORIA,PERU,PERÚ,0.0,0.0,0,0.0
SPGU,,,BAGUA,BAGUA,PERU,PERÚ,0.0,0.0,0,0.0
SPHA,,,CHINCHA,CHINCHA,PERU,PERÚ,0.0,0.0,0,0.0
SPHC,,,CHALA,Chala,PERU,PERÚ,0.0,0.0,0,0.0
SPHI,CIX,CAPT JOSE ABELARDO QUINONES GONZALES,CHICLAYO,CHICLAYO,PERU,PERÚ,79.828,-6.787,95,28.96
SPHL,,,OLMOS,OLMOS,PERU,PERÚ,0.0,0.0,0,0.0
SPHO,AYP,CORONEL FAP ALFREDO MENDIVIL DUARTE,AYACUCHO,AYACUCHO,PERU,PERÚ,74.204,-13.155,8917,2717.9
SPHT,,,HUAYPTUE,HUAYPTUE,PERU,PERÚ,0.0,0.0,0,0.0
